ad_id,region_id,ad_price,numpictures,proseller,adoldness,mileage,clime_id,shifter,person_capacity,doorsnumber,color,brand_id,model_id,ccm,highlighted,antiguedad,category_id,msrp,car_type_id,weight,fuel_tank,boot_capacity,fuel,environmental_id,cylinders,drive_id,consump_mixed,top_speed,acceleration,torque,power
15198338,18,100000,0,0,62,640000,4,14,5,5,40,31,1,1753,0,7741,6,5269000.0,9,1463.0,61.0,540.0,3,3,4.0,1,6.7,176.0,14.1,177.0,88.0
15396925,3,160000,5,0,6,205000,2,14,5,5,11,31,1,1753,0,8101,6,5269000.0,9,1463.0,61.0,540.0,3,3,4.0,1,6.7,176.0,14.1,177.0,88.0
14775458,5,155000,7,0,170,245000,1,15,5,5,0,76,199,1870,0,43700,2,8420000.0,5,1695.0,83.0,291.0,3,3,4.0,1,6.8,180.0,13.2,270.0,120.0
15402891,2,970000,9,1,33,299800,6,15,5,5,40,76,199,1870,0,4881,2,8420000.0,5,1695.0,83.0,291.0,3,3,4.0,1,6.8,180.0,13.2,270.0,120.0
15626758,14,579000,6,1,20,270000,4,15,5,5,0,76,199,1870,0,43924,2,8420000.0,5,1695.0,83.0,291.0,3,3,4.0,1,6.8,180.0,13.2,270.0,120.0
14777480,3,7190000,6,0,243,18800,4,29,5,5,40,66,686,3498,1,847,9,15740000.0,13,1790.0,82.0,402.0,0,5,6.0,4,10.9,210.0,8.0,334.0,256.0
14778229,14,8873000,12,1,206,24773,6,26,5,5,0,59,85,2143,0,1273,6,13727010.0,9,1710.0,66.0,490.0,3,6,4.0,4,5.2,235.0,7.2,500.0,204.0
15645120,18,7800000,4,0,14,156000,5,26,5,5,130,59,85,2143,0,1624,6,13727010.0,9,1710.0,66.0,490.0,3,6,4.0,4,5.2,235.0,7.2,500.0,204.0
14778279,16,6600000,12,0,167,120000,6,6,5,5,10,98,43,1968,1,1425,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
15264457,1,7599000,12,0,37,85000,6,6,5,5,190,98,43,1968,1,1038,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
15287527,5,5150000,9,0,118,154306,6,6,5,5,0,98,43,1968,0,1653,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
15371647,1,5499000,12,0,10,157000,6,6,5,5,132,98,43,1968,1,1216,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
15379792,4,5849000,12,0,8,128000,6,6,5,5,40,98,43,1968,1,1279,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
15383224,1,6499000,12,0,7,104000,6,6,5,5,40,98,43,1968,1,1096,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
15400103,10,5999000,5,0,5,95121,6,1,5,5,40,98,226,1968,1,1528,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
15580898,3,5990000,12,1,35,159420,5,6,5,5,132,98,43,1968,1,1297,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
15636240,16,8999999,9,0,18,41660,5,6,5,5,40,98,226,1968,0,1012,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
15670170,7,6499000,11,1,5,135000,6,6,5,5,0,98,43,1968,1,1450,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
15690398,17,5250000,6,0,11,191880,6,0,5,5,190,98,226,1968,0,1882,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
15720578,7,5199000,11,1,1,149000,5,1,5,5,0,98,43,1968,0,1708,6,10918570.0,9,1506.0,66.0,650.0,3,6,4.0,1,4.6,233.0,7.9,400.0,190.0
14778792,6,1689000,8,1,202,81900,2,14,4,2,0,17,233,2429,0,4377,6,7450000.0,2,1585.0,57.0,520.0,0,7,4.0,1,9.9,200.0,7.6,332.0,143.0
15559585,2,1290000,12,1,5,31600,2,14,4,2,20,17,233,2429,0,5218,6,7450000.0,2,1585.0,57.0,520.0,0,7,4.0,1,9.9,200.0,7.6,332.0,143.0
14778932,11,2250000,6,0,243,155700,2,14,5,5,130,44,28,1396,0,2978,1,3749000.0,6,1263.0,53.0,340.0,0,5,4.0,1,5.8,180.0,13.0,136.0,105.0
15156744,9,1899000,6,1,147,130000,2,14,5,5,10,44,28,1396,0,2920,1,3749000.0,6,1263.0,53.0,340.0,0,5,4.0,1,5.8,180.0,13.0,136.0,105.0
15363900,3,2690000,12,1,7,130100,2,14,5,5,190,44,28,1396,0,2676,1,3749000.0,6,1263.0,53.0,340.0,0,5,4.0,1,5.8,180.0,13.0,136.0,105.0
15400022,14,2399000,11,1,3,95422,2,14,5,5,200,44,28,1396,1,2898,1,3749000.0,6,1263.0,53.0,340.0,0,5,4.0,1,5.8,180.0,13.0,136.0,105.0
15586854,14,2199000,12,1,33,95000,2,14,5,5,132,44,28,1396,0,2944,1,3749000.0,6,1263.0,53.0,340.0,0,5,4.0,1,5.8,180.0,13.0,136.0,105.0
15644455,2,1940000,12,1,13,98800,2,14,5,5,20,44,28,1396,0,3388,1,3749000.0,6,1263.0,53.0,340.0,0,5,4.0,1,5.8,180.0,13.0,136.0,105.0
14779154,7,2100000,10,0,242,129000,5,15,5,5,90,31,1,1596,0,2856,6,7090000.0,6,1360.0,70.0,540.0,0,5,4.0,1,6.4,205.0,11.5,240.0,160.0
15274769,3,2199000,12,1,34,249000,5,15,5,5,91,31,1,1596,1,43834,6,7090000.0,6,1360.0,70.0,540.0,0,5,4.0,1,6.4,205.0,11.5,240.0,160.0
15514148,3,2590000,8,1,17,162000,5,15,5,5,132,31,1,1596,0,43892,6,7090000.0,6,1360.0,70.0,540.0,0,5,4.0,1,6.4,205.0,11.5,240.0,160.0
14779253,8,2499000,6,1,208,104000,2,14,5,5,30,76,150,898,0,2185,4,4080000.0,9,1130.0,45.0,443.0,0,5,3.0,1,4.5,182.0,12.2,135.0,90.0
14779288,18,799000,10,1,202,253000,2,14,5,4,60,13,10,1951,0,5991,6,8117500.0,12,1395.0,63.0,440.0,3,4,4.0,2,5.6,204.0,10.6,280.0,116.0
15445848,14,2000000,6,0,67,76500,4,14,5,4,22,13,10,1995,0,6167,6,8117500.0,12,1395.0,63.0,440.0,3,4,4.0,2,5.6,204.0,10.6,280.0,116.0
14779310,10,2550000,12,0,208,175000,3,14,4,2,190,13,17,2171,0,5747,6,10384000.0,3,1395.0,63.0,410.0,0,7,6.0,2,8.9,226.0,8.3,210.0,170.0
15057060,13,2790000,8,0,138,276500,4,14,5,2,0,13,17,2171,0,5908,6,10384000.0,3,1395.0,63.0,410.0,0,7,6.0,2,8.9,226.0,8.3,210.0,170.0
15574554,19,1500000,12,0,0,244299,4,14,5,2,190,13,17,2171,0,5344,6,10384000.0,3,1395.0,63.0,410.0,0,7,6.0,2,8.9,226.0,8.3,210.0,170.0
14779481,15,1590000,12,1,206,257927,5,14,5,5,40,98,23,1598,0,3251,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15246437,16,1999990,6,0,119,156000,5,14,5,5,40,98,23,1598,0,3404,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15316929,8,1990000,12,1,99,149967,2,14,5,5,40,98,23,1598,0,3424,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15346702,1,2499000,12,1,57,184426,4,14,5,5,0,98,23,1598,0,2579,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15425440,3,2090000,10,1,72,142000,5,14,5,5,40,98,23,1598,0,3087,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15446369,11,2290000,7,1,67,120000,5,14,5,5,190,98,23,1598,0,2757,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15446988,20,1590000,6,0,26,170000,4,14,5,5,0,98,23,1598,0,2939,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15484648,16,1999000,11,1,58,188000,5,14,5,5,190,98,23,1598,0,3677,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15494073,3,1899000,12,1,56,189828,5,14,5,5,190,98,23,1598,0,3467,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15515196,1,1899000,12,1,51,203000,2,14,5,5,190,98,23,1598,0,3138,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15559123,3,1490000,6,0,6,316000,5,14,5,5,40,98,23,1598,0,3302,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15588277,14,1999000,6,0,32,173093,2,14,5,5,190,98,23,1598,0,2973,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
15651478,14,2299000,12,1,11,152184,3,14,5,5,190,98,23,1598,0,2479,1,6506120.0,9,1370.0,55.0,505.0,3,5,4.0,1,4.5,190.0,11.9,250.0,105.0
14780083,5,2290000,3,0,243,87000,3,14,5,4,60,99,329,1560,0,3769,6,6410000.0,12,1466.0,55.0,404.0,3,4,4.0,1,4.9,190.0,12.0,240.0,109.0
15425754,3,1900000,5,0,72,123143,2,14,5,4,190,99,329,1560,0,4273,6,6410000.0,12,1466.0,55.0,404.0,3,4,4.0,1,4.9,190.0,12.0,240.0,109.0
15616668,4,2080000,10,1,23,156066,5,14,5,4,190,99,329,1560,0,3654,6,6410000.0,12,1466.0,55.0,404.0,3,4,4.0,1,4.9,190.0,12.0,240.0,109.0
14780099,14,6980000,6,0,251,165000,5,6,5,5,10,83,267,1968,0,1212,3,11232260.0,6,1480.0,66.0,625.0,3,6,4.0,1,4.5,235.0,7.7,400.0,190.0
14780165,15,1270000,5,0,207,250905,5,8,5,4,130,98,226,1968,0,4316,6,8523000.0,12,1554.0,70.0,485.0,3,5,4.0,4,6.4,204.0,10.2,320.0,140.0
14780399,9,1449000,6,1,207,190000,4,14,5,5,0,98,226,1595,0,5107,6,5584000.0,9,1336.0,62.0,495.0,0,4,4.0,1,7.9,185.0,13.3,148.0,102.0
14780614,16,1490000,6,0,208,199000,4,14,5,4,60,99,329,1560,0,5230,6,5990000.0,12,1466.0,55.0,404.0,3,4,4.0,1,4.9,190.0,12.0,240.0,109.0
14780838,7,1250000,5,0,207,224000,3,15,5,5,130,98,264,1896,0,4286,1,6376000.0,6,1251.0,55.0,350.0,3,4,4.0,1,5.2,191.0,11.1,250.0,105.0
15247121,14,1560000,12,1,83,195000,5,15,5,5,131,98,264,1896,0,4500,1,6376000.0,6,1251.0,55.0,350.0,3,4,4.0,1,5.2,191.0,11.1,250.0,105.0
14781002,10,950000,6,0,201,334000,5,25,5,5,0,69,221,2958,0,43701,6,9790000.0,6,1570.0,61.0,500.0,3,4,6.0,1,7.2,226.0,9.5,400.0,184.0
14781210,6,1390000,6,0,206,204065,6,15,4,3,130,8,490,1968,0,3830,3,11101000.0,3,1495.0,60.0,5490000.0,3,4,4.0,4,5.3,226.0,7.5,350.0,170.0
14781840,20,9050000,2,0,243,146000,6,26,5,4,190,59,976,6208,0,3556,6,20875750.0,12,1730.0,66.0,475.0,0,4,8.0,2,13.4,250.0,4.5,600.0,457.0
15479074,14,7999000,12,0,61,152600,5,26,5,4,10,59,976,6208,0,4103,6,20875750.0,12,1730.0,66.0,475.0,0,4,8.0,2,13.4,250.0,4.5,600.0,457.0
15545386,1,8199000,6,0,46,94062,4,26,5,4,10,59,976,6208,0,4301,6,20875750.0,12,1730.0,66.0,475.0,0,4,8.0,2,13.4,250.0,4.5,600.0,457.0
14782338,7,1899000,12,1,241,188000,4,14,7,5,140,69,273,1598,0,3252,2,6149000.0,5,1520.0,58.0,140.0,0,4,4.0,1,7.1,185.0,13.4,155.0,116.0
14898255,3,1380000,12,1,137,1,2,14,7,5,190,69,261,1598,1,3373,2,6149000.0,5,1520.0,58.0,140.0,0,4,4.0,1,7.1,185.0,13.4,155.0,116.0
15464398,3,1689000,12,1,23,181000,2,14,7,5,60,69,273,1598,0,3583,2,6149000.0,5,1520.0,58.0,140.0,0,4,4.0,1,7.1,185.0,13.4,155.0,116.0
15541175,15,1598000,6,1,9,170000,3,14,7,5,0,69,273,1598,0,3874,2,6149000.0,5,1520.0,58.0,140.0,0,4,4.0,1,7.1,185.0,13.4,155.0,116.0
14782559,3,99000,5,1,168,103927,1,14,5,4,0,87,129,1298,0,6873,4,2269000.0,12,775.0,40.0,365.0,0,3,4.0,1,5.9,165.0,13.0,99.0,68.0
15405104,14,219000,9,0,4,179000,1,14,5,4,0,87,129,1298,1,7738,4,2269000.0,12,775.0,40.0,365.0,0,3,4.0,1,5.9,165.0,13.0,99.0,68.0
15413796,3,99000,5,1,1,53883,1,14,5,4,40,87,129,1298,0,7071,4,2269000.0,12,775.0,40.0,365.0,0,3,4.0,1,5.9,165.0,13.0,99.0,68.0
15571728,14,389000,6,0,1,212000,1,14,5,4,40,87,129,1298,0,6865,4,2269000.0,12,775.0,40.0,365.0,0,3,4.0,1,5.9,165.0,13.0,99.0,68.0
15638926,1,199000,5,1,16,5770,1,14,5,4,130,87,129,1298,0,7465,4,2269000.0,12,775.0,40.0,365.0,0,3,4.0,1,5.9,165.0,13.0,99.0,68.0
15644701,3,99000,5,1,14,53883,1,14,5,4,40,87,129,1298,0,7132,4,2269000.0,12,775.0,40.0,365.0,0,3,4.0,1,5.9,165.0,13.0,99.0,68.0
15655143,14,200000,6,0,10,198300,1,14,5,4,20,87,129,1298,0,7013,4,2269000.0,12,775.0,40.0,365.0,0,3,4.0,1,5.9,165.0,13.0,99.0,68.0
15656957,15,199000,6,1,9,180000,1,14,5,4,130,87,129,1298,0,7290,4,2269000.0,12,775.0,40.0,365.0,0,3,4.0,1,5.9,165.0,13.0,99.0,68.0
15687833,12,150000,5,0,0,155000,1,14,5,4,40,87,129,1298,0,7299,4,2269000.0,12,775.0,40.0,365.0,0,3,4.0,1,5.9,165.0,13.0,99.0,68.0
14782703,3,179000,5,1,169,241000,2,14,5,4,0,81,227,1598,0,5809,1,3845000.0,12,1150.0,55.0,500.0,0,7,4.0,1,6.9,192.0,10.9,148.0,105.0
14782887,14,950000,6,1,201,255600,2,14,5,5,91,83,159,1598,0,4011,4,4404000.0,9,1090.0,45.0,480.0,0,4,4.0,1,6.9,191.0,10.4,153.0,105.0
14783754,3,1490000,11,1,207,200400,5,4,5,4,22,42,795,3980,0,7939,8,20687000.0,12,1825.0,81.0,430.0,0,7,6.0,2,12.6,232.0,8.2,375.0,241.0
14783905,14,199000,5,1,169,238000,3,14,7,5,0,76,257,1461,0,43702,2,5070000.0,5,1465.0,60.0,630.0,3,7,4.0,1,5.3,172.0,14.3,200.0,99.0
15508168,14,199000,4,1,53,238000,3,14,7,5,0,76,257,1461,0,43891,2,5070000.0,5,1465.0,60.0,630.0,3,7,4.0,1,5.3,172.0,14.3,200.0,99.0
15539168,3,549000,12,1,46,176993,4,14,5,5,23,76,257,1461,0,5547,2,5070000.0,5,1465.0,60.0,630.0,3,7,4.0,1,5.3,172.0,14.3,200.0,99.0
15636606,14,59999,5,0,17,1000,1,14,5,5,0,76,257,1461,0,5698,2,5070000.0,5,1465.0,60.0,630.0,3,7,4.0,1,5.3,172.0,14.3,200.0,99.0
14784090,13,1490000,6,1,205,212000,5,15,5,5,0,98,264,1896,0,3739,1,6809000.0,6,1251.0,55.0,350.0,3,4,4.0,4,5.2,191.0,11.1,250.0,105.0
15484514,3,1290000,9,1,18,223270,4,15,5,5,0,98,264,1896,0,4773,1,6809000.0,6,1251.0,55.0,350.0,3,4,4.0,4,5.2,191.0,11.1,250.0,105.0
14784358,15,1440000,12,1,206,164239,4,14,5,5,30,57,248,1999,0,5717,1,6299900.0,6,1235.0,55.0,300.0,0,7,4.0,1,8.2,200.0,9.0,187.0,150.0
15232481,3,1370000,6,0,91,167000,4,14,5,5,132,57,248,1999,0,5101,1,6299900.0,6,1235.0,55.0,300.0,0,7,4.0,1,8.2,200.0,9.0,187.0,150.0
15325961,6,1390000,12,0,21,158000,5,14,5,5,23,57,248,1999,1,5223,1,6299900.0,6,1235.0,55.0,300.0,0,7,4.0,1,8.2,200.0,9.0,187.0,150.0
15592922,14,590000,6,0,31,123900,4,14,5,5,0,57,248,1999,0,5928,1,6299900.0,6,1235.0,55.0,300.0,0,7,4.0,1,8.2,200.0,9.0,187.0,150.0
14784910,5,1549000,6,1,205,78271,2,14,5,5,40,76,150,1149,0,3435,4,3540000.0,9,1110.0,55.0,439.0,0,4,4.0,1,5.9,167.0,13.6,105.0,75.0
15553306,2,1590000,12,1,6,157400,2,14,5,5,190,76,150,1149,0,3512,4,3540000.0,9,1110.0,55.0,439.0,0,4,4.0,1,5.9,167.0,13.6,105.0,75.0
14785531,14,169000,6,0,169,234400,2,14,5,4,200,29,588,1596,0,6296,1,3465000.0,12,1140.0,63.0,430.0,0,7,4.0,1,8.1,187.0,10.7,145.0,103.0
14785833,20,149000,5,1,168,278000,5,24,5,5,20,76,179,2946,0,6082,6,7510000.0,6,1480.0,70.0,430.0,0,7,6.0,1,10.1,235.0,8.1,285.0,207.0
14785907,3,2100000,6,0,241,160000,5,15,5,4,90,4,289,1910,0,4897,6,8385000.0,12,1535.0,70.0,405.0,3,4,4.0,1,6.0,210.0,9.4,320.0,150.0
15154071,3,1589000,12,1,112,174470,5,15,5,4,40,4,289,1910,0,4258,6,8385000.0,12,1535.0,70.0,405.0,3,4,4.0,1,6.0,210.0,9.4,320.0,150.0
15439957,10,1280000,10,0,33,195000,5,15,5,4,190,4,289,1910,0,5220,6,8385000.0,12,1535.0,70.0,405.0,3,4,4.0,1,6.0,210.0,9.4,320.0,150.0
15485493,3,1449000,6,1,23,208000,5,15,5,4,130,4,289,1910,0,43885,6,8385000.0,12,1535.0,70.0,405.0,3,4,4.0,1,6.0,210.0,9.4,320.0,150.0
15503109,15,1400000,3,0,18,210000,1,11,5,5,0,4,289,1900,0,43890,6,8385000.0,12,1535.0,70.0,405.0,3,4,4.0,1,6.0,210.0,9.4,320.0,150.0
14786024,14,199000,5,1,169,22222,1,15,5,3,0,69,231,1686,0,43702,1,5202000.0,6,1240.0,52.0,380.0,3,4,4.0,1,5.1,182.0,12.2,240.0,101.0
14786044,14,149000,4,1,168,222222,1,15,5,5,0,57,30,1998,0,43702,6,6599900.0,6,1415.0,64.0,492.0,3,4,4.0,1,6.0,198.0,10.6,360.0,143.0
15382935,14,149000,1,1,9,222222,1,15,5,5,0,57,30,1998,0,43861,6,6599900.0,6,1415.0,64.0,492.0,3,4,4.0,1,6.0,198.0,10.6,360.0,143.0
15516435,12,949999,6,1,10,179997,4,15,5,5,40,57,30,1998,0,4568,6,6599900.0,6,1415.0,64.0,492.0,3,4,4.0,1,6.0,198.0,10.6,360.0,143.0
15680407,14,149000,5,1,3,222222,1,15,5,5,0,57,30,1998,0,43941,6,6599900.0,6,1415.0,64.0,492.0,3,4,4.0,1,6.0,198.0,10.6,360.0,143.0
14786792,14,1999000,12,1,241,210000,3,15,5,3,190,36,194,1339,0,3070,1,4959000.0,6,1246.0,50.0,456.0,0,5,4.0,1,5.9,177.0,13.0,127.0,99.0
15140170,12,2149000,12,1,151,157280,5,15,5,3,130,36,194,1339,0,3100,1,4959000.0,6,1246.0,50.0,456.0,0,5,4.0,1,5.9,177.0,13.0,127.0,99.0
15422715,3,1950000,12,1,73,176543,5,15,5,3,130,36,194,1339,0,3694,1,4959000.0,6,1246.0,50.0,456.0,0,5,4.0,1,5.9,177.0,13.0,127.0,99.0
15497191,7,1899000,12,1,55,201225,2,15,5,3,30,36,194,1339,0,3833,1,4959000.0,6,1246.0,50.0,456.0,0,5,4.0,1,5.9,177.0,13.0,127.0,99.0
15607174,7,2250000,9,1,26,145000,5,15,5,3,0,36,194,1339,0,3682,1,4959000.0,6,1246.0,50.0,456.0,0,5,4.0,1,5.9,177.0,13.0,127.0,99.0
15664667,11,2049000,12,1,7,155600,4,15,5,3,190,36,194,1339,0,3701,1,4959000.0,6,1246.0,50.0,456.0,0,5,4.0,1,5.9,177.0,13.0,127.0,99.0
14787037,14,2899000,6,0,206,172450,2,15,5,5,130,99,45,1560,0,2006,1,7430000.0,6,1471.0,52.0,335.0,3,5,4.0,1,3.4,190.0,11.9,270.0,114.0
15366869,10,2850000,6,0,13,151432,5,15,5,5,0,99,45,1560,1,1764,1,7430000.0,6,1471.0,52.0,335.0,3,5,4.0,1,3.4,190.0,11.9,270.0,114.0
15398190,3,2999000,12,1,3,173370,4,15,5,5,22,99,45,1560,1,2076,1,7430000.0,6,1471.0,52.0,335.0,3,5,4.0,1,3.4,190.0,11.9,270.0,114.0
14787416,4,2899000,6,1,206,175000,5,24,5,4,131,59,75,1796,0,4105,3,13216400.0,12,1540.0,65.0,540.0,0,4,4.0,2,8.9,227.0,9.4,250.0,184.0
15555627,3,2899000,12,1,7,208000,5,24,5,4,40,59,75,1796,0,4548,3,13216400.0,12,1540.0,65.0,540.0,0,4,4.0,2,8.9,227.0,9.4,250.0,184.0
15683332,3,1899000,12,1,1,199000,5,24,5,4,0,59,87,1796,0,5287,3,13216400.0,12,1540.0,65.0,540.0,0,4,4.0,2,8.9,227.0,9.4,250.0,184.0
14788379,3,2490000,12,1,164,159592,5,15,5,4,190,13,136,1995,1,3437,6,8499000.0,12,1400.0,61.0,460.0,3,5,4.0,2,4.5,202.0,10.9,260.0,116.0
15088936,3,2790000,12,0,130,228000,5,15,5,4,190,13,136,1995,0,3451,6,8499000.0,12,1400.0,61.0,460.0,3,5,4.0,2,4.5,202.0,10.9,260.0,116.0
15409526,14,2990000,12,0,2,145000,5,15,5,4,90,13,136,1995,1,3326,6,8499000.0,12,1400.0,61.0,460.0,3,5,4.0,2,4.5,202.0,10.9,260.0,116.0
15503246,3,2990000,11,1,19,145565,5,15,5,4,10,13,136,1995,0,3136,6,8499000.0,12,1400.0,61.0,460.0,3,5,4.0,2,4.5,202.0,10.9,260.0,116.0
15531258,8,1399999,11,1,12,200000,4,15,5,4,0,13,136,1995,0,43896,6,8499000.0,12,1400.0,61.0,460.0,3,5,4.0,2,4.5,202.0,10.9,260.0,116.0
14788453,3,14790000,6,1,163,25000,1,27,5,5,10,99,5,1969,0,149,6,13225000.0,9,1792.0,60.0,529.0,3,7,4.0,4,5.4,220.0,7.6,400.0,190.0
14788825,3,13990000,5,1,163,25000,1,27,5,5,190,99,5,1969,0,180,6,13225000.0,9,1792.0,60.0,529.0,3,7,4.0,4,5.4,220.0,7.6,400.0,190.0
15362089,3,13890000,6,1,10,25000,1,27,5,5,10,99,5,1969,0,241,6,13225000.0,9,1792.0,60.0,529.0,3,7,4.0,4,5.4,220.0,7.6,400.0,190.0
15362368,3,13690000,6,1,14,25000,1,27,5,5,150,99,5,1969,0,241,6,13225000.0,9,1792.0,60.0,529.0,3,7,4.0,4,5.4,220.0,7.6,400.0,190.0
14788513,2,2099000,6,1,240,125000,3,14,5,3,10,69,240,1248,0,1854,4,4090000.0,6,1088.0,45.0,285.0,3,5,4.0,1,4.2,163.0,14.9,190.0,75.0
14788720,6,8910000,6,1,203,2,3,27,7,5,0,18,690,1199,0,43704,1,9570000.0,5,1395.0,55.0,170.0,0,7,3.0,1,5.2,198.0,9.8,230.0,131.0
15320137,3,8990000,8,1,25,2,3,8,7,5,150,18,690,1199,1,108,1,9570000.0,5,1395.0,55.0,170.0,0,7,3.0,1,5.2,198.0,9.8,230.0,131.0
14788913,7,2549000,12,1,206,95200,4,19,4,3,20,29,321,1368,0,2371,7,4440500.0,6,605.0,35.0,185.0,0,5,4.0,1,6.3,182.0,10.5,131.0,101.0
14789787,5,1450000,12,1,205,130900,5,14,5,5,132,93,251,1998,0,5232,6,7540000.0,6,1390.0,60.0,510.0,0,4,4.0,1,8.1,205.0,9.4,196.0,147.0
15504884,6,1590000,4,1,17,148000,5,14,5,5,50,93,251,1998,0,5388,6,7540000.0,6,1390.0,60.0,510.0,0,4,4.0,1,8.1,205.0,9.4,196.0,147.0
15512481,2,1289000,11,0,16,340000,5,14,5,5,200,93,251,1998,0,5755,6,7540000.0,6,1390.0,60.0,510.0,0,4,4.0,1,8.1,205.0,9.4,196.0,147.0
15519396,12,1279000,6,1,14,220385,5,14,5,5,0,93,251,1998,0,43894,6,7540000.0,6,1390.0,60.0,510.0,0,4,4.0,1,8.1,205.0,9.4,196.0,147.0
15551463,4,1690000,6,1,2,144990,5,14,5,5,130,93,251,1998,0,6222,6,7540000.0,6,1390.0,60.0,510.0,0,4,4.0,1,8.1,205.0,9.4,196.0,147.0
14790255,6,0,6,1,199,2,2,15,5,5,0,66,334,1332,0,43703,9,7530000.0,9,1375.0,65.0,410.0,0,7,4.0,1,5.7,200.0,8.9,260.0,159.0
15258880,6,0,6,1,72,4,3,15,5,5,0,66,334,1332,0,43830,9,7530000.0,9,1375.0,65.0,410.0,0,7,4.0,1,5.7,200.0,8.9,260.0,159.0
15302638,6,8140000,6,1,104,2,2,15,5,5,0,66,334,1332,0,43841,9,7530000.0,9,1375.0,65.0,410.0,0,7,4.0,1,5.7,200.0,8.9,260.0,159.0
14790297,6,0,6,1,199,1,2,0,5,5,0,66,334,1332,0,27,9,8155000.0,9,1390.0,65.0,410.0,0,7,4.0,1,5.7,200.0,10.1,270.0,159.0
15296888,4,7495000,8,1,31,3,5,0,5,5,0,66,334,1332,1,43839,9,8155000.0,9,1390.0,65.0,410.0,0,7,4.0,1,5.7,200.0,10.1,270.0,159.0
14790317,7,10000000,12,1,162,189781,5,29,5,5,190,48,83,3456,0,1245,9,17590000.0,13,2100.0,65.0,539.0,0,6,6.0,4,5.3,200.0,7.7,335.0,262.0
14790633,6,0,6,1,198,5,5,15,5,5,0,66,334,1332,0,240,9,9925000.0,9,1375.0,65.0,410.0,0,7,4.0,1,5.7,200.0,8.9,260.0,159.0
14790650,6,0,6,1,198,0,5,0,5,5,0,66,334,1332,0,28,9,10550000.0,9,1390.0,65.0,410.0,0,7,4.0,1,5.7,200.0,10.1,270.0,159.0
15185883,14,8490000,6,1,139,870,5,1,5,5,10,66,334,1332,0,99,9,10550000.0,9,1390.0,65.0,410.0,0,7,4.0,1,5.7,200.0,10.1,270.0,159.0
14790929,15,1460000,5,0,204,219600,2,14,5,3,10,31,133,1560,0,3527,4,4115000.0,6,1100.0,45.0,295.0,3,5,4.0,1,4.1,175.0,11.8,205.0,95.0
14791138,4,799000,11,1,199,155448,2,14,5,4,190,93,251,1587,0,6449,6,4990000.0,12,1275.0,60.0,500.0,0,3,4.0,1,7.1,195.0,11.3,150.0,110.0
14791253,3,2980000,12,1,205,143000,3,25,5,5,132,62,424,1598,0,3131,4,7245400.0,9,1230.0,50.0,260.0,0,5,4.0,1,6.4,222.0,7.7,240.0,184.0
14791354,2,11990000,12,1,237,0,3,28,5,4,190,59,47,1597,0,43708,6,11695340.0,12,1555.0,41.0,455.0,3,7,4.0,2,4.5,207.0,10.0,300.0,122.0
15121341,3,10490000,5,1,158,10,3,28,5,4,140,59,47,1597,0,354,6,11695340.0,12,1555.0,41.0,455.0,3,7,4.0,2,4.5,207.0,10.0,300.0,122.0
